,Date,Season,Team,상대팀,H&A,Result,Record,선발,R,H,E,B,AB,HIT,RBI,RECh,AVG,IP,HN,PIT,AP,HITp,HR,BB,SO,RECp,ER,ERA
1750,2020-05-22,2020,한화,NC,Away,7승 9패 0무,승,서폴드,5,8,0,1,34,8,5,5,0.261,9,33,145,29,6,1,3,10,3,3,3.00
1751,2020-05-22,2020,NC,한화,Home,12승 3패 0무,패,김영규,3,6,1,3,29,6,3,3,0.282,9,35,143,34,8,3,1,6,5,3,3.00
1752,2020-05-23,2020,KT,LG,Away,7승 9패 0무,승,김민,6,10,0,1,36,10,6,6,0.323,9,40,171,32,7,0,8,3,2,2,2.00
1753,2020-05-23,2020,LG,KT,Home,10승 6패 0무,패,차우찬,2,7,1,8,32,7,2,2,0.274,9,38,155,36,10,2,1,5,6,6,6.00
1754,2020-05-23,2020,KIA,SK,Away,10승 7패 0무,승,브룩스,8,9,0,6,34,9,8,8,0.273,9,36,151,32,9,1,4,8,3,3,3.00
1755,2020-05-23,2020,SK,KIA,Home,2승 14패 0무,패,김태훈,3,9,0,4,32,9,3,3,0.237,9,42,155,34,9,1,6,9,8,8,8.00
1756,2020-05-23,2020,키움,롯데,Away,10승 7패 0무,승,요키시,12,15,1,3,43,15,12,12,0.264,9,40,151,35,8,0,4,6,4,3,3.00
1757,2020-05-23,2020,롯데,키움,Home,8승 8패 0무,패,이인복,4,8,1,4,35,8,3,4,0.269,9,46,185,43,15,4,3,12,12,12,12.00
1758,2020-05-23,2020,두산,삼성,Away,10승 6패 0무,승,알칸타라,10,13,1,6,37,13,10,10,0.324,9,41,168,37,10,4,3,5,6,5,5.00
1759,2020-05-23,2020,삼성,두산,Home,5승 12패 0무,패,김대우,6,10,0,3,37,10,6,6,0.235,9,45,153,37,13,3,6,9,10,10,10.00
1760,2020-05-23,2020,한화,NC,Away,7승 10패 0무,패,김민우,0,6,0,1,30,6,0,0,0.258,8,36,144,32,10,0,4,9,3,3,3.38
1761,2020-05-23,2020,NC,한화,Home,13승 3패 0무,승,루친스키,3,10,0,4,32,10,3,3,0.283,9,31,122,30,6,0,1,9,0,0,0.00
1762,2020-05-24,2020,KT,LG,Away,7승 10패 0무,패,쿠에바스,7,10,0,3,37,10,6,7,0.320,8 1/3,40,139,33,10,1,7,5,9,9,9.72
1763,2020-05-24,2020,LG,KT,Home,11승 6패 0무,승,임찬규,9,10,3,7,33,10,9,9,0.275,9,42,155,37,10,0,3,10,7,4,4.00
1764,2020-05-24,2020,KIA,SK,Away,10승 8패 0무,패,이민우,3,15,1,3,50,15,3,3,0.275,11 2/3,46,164,41,8,0,4,4,4,2,1.54
1765,2020-05-24,2020,SK,KIA,Home,3승 14패 0무,승,핀토,4,8,2,4,41,8,2,4,0.234,12,53,194,50,15,0,3,6,3,1,0.75
1766,2020-05-24,2020,키움,롯데,Away,10승 8패 0무,패,최원태,0,4,0,5,29,4,0,0,0.258,8,34,116,33,9,0,1,3,2,2,2.25
1767,2020-05-24,2020,롯데,키움,Home,9승 8패 0무,승,서준원,2,9,0,1,33,9,2,2,0.269,9,34,149,29,4,0,5,5,0,0,0.00
1768,2020-05-24,2020,두산,삼성,Away,10승 7패 0무,패,이영하,0,11,0,1,35,11,0,0,0.323,8,45,172,34,15,0,8,8,13,13,14.63
1769,2020-05-24,2020,삼성,두산,Home,6승 12패 0무,승,뷰캐넌,13,15,0,8,34,15,12,13,0.247,9,36,134,35,11,0,1,8,0,0,0.00
1770,2020-05-24,2020,한화,NC,Away,7승 11패 0무,패,장시환,5,7,1,5,33,7,5,5,0.255,8,44,159,35,13,1,6,10,10,8,9.00
1771,2020-05-24,2020,NC,한화,Home,14승 3패 0무,승,라이트,10,13,0,6,35,13,10,10,0.289,9,39,158,33,7,1,5,6,5,5,5.00
1772,2020-05-26,2020,SK,두산,Away,3승 15패 0무,패,박종훈,4,7,2,4,32,7,3,4,0.233,8,32,133,26,4,0,3,9,6,1,1.13
